Num,Name,Type1,Type2,Gendered,HP,ATK,DEF,SPA,SPD,SPE,Total,ability_0,ability_1,ability_H,height,weight,prevo
412,Burmy,Bug,,False,40,29,45,29,45,36,224,Shed Skin,,Overcoat,0.2,3.4,
413,Wormadam,Bug,Grass,False,60,59,85,79,105,36,424,Anticipation,,Overcoat,0.5,6.5,Burmy
413,Wormadam-Sandy,Bug,Ground,False,60,79,105,59,85,36,424,Anticipation,,Overcoat,0.5,6.5,Burmy
413,Wormadam-Trash,Bug,Steel,False,60,69,95,69,95,36,424,Anticipation,,Overcoat,0.5,6.5,Burmy
414,Mothim,Bug,Flying,False,70,94,50,94,50,66,424,Swarm,,Tinted Lens,0.9,23.3,Burmy
415,Combee,Bug,Flying,True,30,30,42,30,42,70,244,Honey Gather,,Hustle,0.3,5.5,
416,Vespiquen,Bug,Flying,False,70,80,102,80,102,40,474,Pressure,,Unnerve,1.2,38.5,Combee
417,Pachirisu,Electric,,False,60,45,70,45,90,95,405,Run Away,Pickup,Volt Absorb,0.4,3.9,
418,Buizel,Water,,False,55,65,35,60,30,85,330,Swift Swim,,Water Veil,0.7,29.5,
419,Floatzel,Water,,False,85,105,55,85,50,115,495,Swift Swim,,Water Veil,1.1,33.5,Buizel
420,Cherubi,Grass,,False,45,35,45,62,53,35,275,Chlorophyll,,,0.4,3.3,
421,Cherrim,Grass,,False,70,60,70,87,78,85,450,Flower Gift,,,0.5,9.3,Cherubi
421,Cherrim-Sunshine,Grass,,False,70,60,70,87,78,85,450,Flower Gift,,,0.5,9.3,
422,Shellos,Water,,False,76,48,48,57,62,34,325,Sticky Hold,Storm Drain,Sand Force,0.3,6.3,
423,Gastrodon,Water,Ground,False,111,83,68,92,82,39,475,Sticky Hold,Storm Drain,Sand Force,0.9,29.9,Shellos
424,Ambipom,Normal,,False,75,100,66,60,66,115,482,Technician,Pickup,Skill Link,1.2,20.3,Aipom
425,Drifloon,Ghost,Flying,False,90,50,34,60,44,70,348,Aftermath,Unburden,Flare Boost,0.4,1.2,
426,Drifblim,Ghost,Flying,False,150,80,44,90,54,80,498,Aftermath,Unburden,Flare Boost,1.2,15.0,Drifloon
427,Buneary,Normal,,False,55,66,44,44,56,85,350,Run Away,Klutz,Limber,0.4,5.5,
428,Lopunny,Normal,,False,65,76,84,54,96,105,480,Cute Charm,Klutz,Limber,1.2,33.3,Buneary
429,Mismagius,Ghost,,False,60,60,60,105,105,105,495,Levitate,,,0.9,4.4,Misdreavus
430,Honchkrow,Dark,Flying,False,100,125,52,105,52,71,505,Insomnia,Super Luck,Moxie,0.9,27.3,Murkrow
431,Glameow,Normal,,True,49,55,42,42,37,85,310,Limber,Own Tempo,Keen Eye,0.5,3.9,
432,Purugly,Normal,,True,71,82,64,64,59,112,452,Thick Fat,Own Tempo,Defiant,1.0,43.8,Glameow
433,Chingling,Psychic,,False,45,30,50,65,50,45,285,Levitate,,,0.2,0.6,
434,Stunky,Poison,Dark,False,63,63,47,41,41,74,329,Stench,Aftermath,Keen Eye,0.4,19.2,
435,Skuntank,Poison,Dark,False,103,93,67,71,61,84,479,Stench,Aftermath,Keen Eye,1.0,38.0,Stunky
436,Bronzor,Steel,Psychic,False,57,24,86,24,86,23,300,Levitate,Heatproof,Heavy Metal,0.5,60.5,
437,Bronzong,Steel,Psychic,False,67,89,116,79,116,33,500,Levitate,Heatproof,Heavy Metal,1.3,187.0,Bronzor
438,Bonsly,Rock,,False,50,80,95,10,45,10,290,Sturdy,Rock Head,Rattled,0.5,15.0,
439,Mime Jr.,Psychic,Fairy,False,20,25,45,70,90,60,310,Soundproof,Filter,Technician,0.6,13.0,
440,Happiny,Normal,,False,100,5,5,15,65,30,220,Natural Cure,Serene Grace,Friend Guard,0.6,24.4,
441,Chatot,Normal,Flying,False,76,65,45,92,42,91,411,Keen Eye,Tangled Feet,Big Pecks,0.5,1.9,
442,Spiritomb,Ghost,Dark,False,50,92,108,92,108,35,485,Pressure,,Infiltrator,1.0,108.0,
443,Gible,Dragon,Ground,False,58,70,45,40,45,42,300,Sand Veil,,Rough Skin,0.7,20.5,
444,Gabite,Dragon,Ground,False,68,90,65,50,55,82,410,Sand Veil,,Rough Skin,1.4,56.0,Gible
445,Garchomp,Dragon,Ground,False,108,130,95,80,85,102,600,Sand Veil,,Rough Skin,1.9,95.0,Gabite
446,Munchlax,Normal,,True,135,85,40,40,85,5,390,Pickup,Thick Fat,Gluttony,0.6,105.0,
447,Riolu,Fighting,,True,40,70,40,35,40,60,285,Steadfast,Inner Focus,Prankster,0.7,20.2,
448,Lucario,Fighting,Steel,True,70,110,70,115,70,90,525,Steadfast,Inner Focus,Justified,1.2,54.0,Riolu
449,Hippopotas,Ground,,False,68,72,78,38,42,32,330,Sand Stream,,Sand Force,0.8,49.5,
450,Hippowdon,Ground,,False,108,112,118,68,72,47,525,Sand Stream,,Sand Force,2.0,300.0,Hippopotas
451,Skorupi,Poison,Bug,False,40,50,90,30,55,65,330,Battle Armor,Sniper,Keen Eye,0.8,12.0,
452,Drapion,Poison,Dark,False,70,90,110,60,75,95,500,Battle Armor,Sniper,Keen Eye,1.3,61.5,Skorupi
453,Croagunk,Poison,Fighting,False,48,61,40,61,40,50,300,Anticipation,Dry Skin,Poison Touch,0.7,23.0,
454,Toxicroak,Poison,Fighting,False,83,106,65,86,65,85,490,Anticipation,Dry Skin,Poison Touch,1.3,44.4,Croagunk
455,Carnivine,Grass,,False,74,100,72,90,72,46,454,Levitate,,,1.4,27.0,
456,Finneon,Water,,False,49,49,56,49,61,66,330,Swift Swim,Storm Drain,Water Veil,0.4,7.0,
457,Lumineon,Water,,False,69,69,76,69,86,91,460,Swift Swim,Storm Drain,Water Veil,1.2,24.0,Finneon
458,Mantyke,Water,Flying,False,45,20,50,60,120,50,345,Swift Swim,Water Absorb,Water Veil,1.0,65.0,
459,Snover,Grass,Ice,False,60,62,50,62,60,40,334,Snow Warning,,Soundproof,1.0,50.5,
460,Abomasnow,Grass,Ice,False,90,92,75,92,85,60,494,Snow Warning,,Soundproof,2.2,135.5,Snover
461,Weavile,Dark,Ice,False,70,120,65,45,85,125,510,Pressure,,Pickpocket,1.1,34.0,Sneasel
462,Magnezone,Electric,Steel,False,70,70,115,130,90,60,535,Magnet Pull,Sturdy,Analytic,1.2,180.0,Magneton
463,Lickilicky,Normal,,False,110,85,95,80,95,50,515,Own Tempo,Oblivious,Cloud Nine,1.7,140.0,Lickitung
464,Rhyperior,Ground,Rock,False,115,140,130,55,55,40,535,Lightning Rod,Solid Rock,Reckless,2.4,282.8,Rhydon
465,Tangrowth,Grass,,False,100,100,125,110,50,50,535,Chlorophyll,Leaf Guard,Regenerator,2.0,128.6,Tangela
466,Electivire,Electric,,True,75,123,67,95,85,95,540,Motor Drive,,Vital Spirit,1.8,138.6,Electabuzz
467,Magmortar,Fire,,True,75,95,67,125,95,83,540,Flame Body,,Vital Spirit,1.6,68.0,Magmar
468,Togekiss,Fairy,Flying,True,85,50,95,120,115,80,545,Hustle,Serene Grace,Super Luck,1.5,38.0,Togetic
469,Yanmega,Bug,Flying,False,86,76,86,116,56,95,515,Speed Boost,Tinted Lens,Frisk,1.9,51.5,Yanma
470,Leafeon,Grass,,True,65,110,130,60,65,95,525,Leaf Guard,,Chlorophyll,1.0,25.5,Eevee
471,Glaceon,Ice,,True,65,60,110,130,95,65,525,Snow Cloak,,Ice Body,0.8,25.9,Eevee
472,Gliscor,Ground,Flying,False,75,95,125,45,75,95,510,Hyper Cutter,Sand Veil,Poison Heal,2.0,42.5,Gligar
473,Mamoswine,Ice,Ground,False,110,130,80,70,60,80,530,Oblivious,Snow Cloak,Thick Fat,2.5,291.0,Piloswine
474,Porygon-Z,Normal,,False,85,80,70,135,75,90,535,Adaptability,Download,Analytic,0.9,34.0,Porygon2
475,Gallade,Psychic,Fighting,False,68,125,65,65,115,80,518,Steadfast,Sharpness,Justified,1.6,52.0,Kirlia
476,Probopass,Rock,Steel,False,60,55,145,75,150,40,525,Sturdy,Magnet Pull,Sand Force,1.4,340.0,Nosepass
477,Dusknoir,Ghost,,False,45,100,135,65,135,45,525,Pressure,,Frisk,2.2,106.6,Dusclops
478,Froslass,Ice,Ghost,False,70,80,70,80,70,110,480,Snow Cloak,,Cursed Body,1.3,26.6,Snorunt
479,Rotom,Electric,Ghost,False,50,50,77,95,77,91,440,Levitate,,,0.3,0.3,
479,Rotom-Heat,Electric,Fire,False,50,65,107,105,107,86,520,Levitate,,,0.3,0.3,
479,Rotom-Wash,Electric,Water,False,50,65,107,105,107,86,520,Levitate,,,0.3,0.3,
479,Rotom-Frost,Electric,Ice,False,50,65,107,105,107,86,520,Levitate,,,0.3,0.3,
479,Rotom-Fan,Electric,Flying,False,50,65,107,105,107,86,520,Levitate,,,0.3,0.3,
479,Rotom-Mow,Electric,Grass,False,50,65,107,105,107,86,520,Levitate,,,0.3,0.3,
480,Uxie,Psychic,,False,75,75,130,75,130,95,580,Levitate,,,0.3,0.3,
481,Mesprit,Psychic,,False,80,105,105,105,105,80,580,Levitate,,,0.3,0.3,
482,Azelf,Psychic,,False,75,125,70,125,70,115,580,Levitate,,,0.3,0.3,
483,Dialga,Steel,Dragon,False,100,120,120,150,100,90,680,Pressure,,Telepathy,5.4,683.0,
483,Dialga-Origin,Steel,Dragon,False,100,100,120,150,120,90,680,Pressure,,Telepathy,7.0,850.0,
484,Palkia,Water,Dragon,False,90,120,100,150,120,100,680,Pressure,,Telepathy,4.2,336.0,
484,Palkia-Origin,Water,Dragon,False,90,100,100,150,120,120,680,Pressure,,Telepathy,6.3,660.0,
485,Heatran,Fire,Steel,False,91,90,106,130,106,77,600,Flash Fire,,Flame Body,1.7,430.0,
486,Regigigas,Normal,,False,110,160,110,80,110,100,670,Slow Start,,,3.7,420.0,
487,Giratina,Ghost,Dragon,False,150,100,120,100,120,90,680,Pressure,,Telepathy,4.5,750.0,
487,Giratina-Origin,Ghost,Dragon,False,150,120,100,120,100,90,680,Levitate,,,6.9,650.0,
488,Cresselia,Psychic,,False,120,70,110,75,120,85,580,Levitate,,,1.5,85.6,
489,Phione,Water,,False,80,80,80,80,80,80,480,Hydration,,,0.4,3.1,
490,Manaphy,Water,,False,100,100,100,100,100,100,600,Hydration,,,0.3,1.4,
491,Darkrai,Dark,,False,70,90,90,135,90,125,600,Bad Dreams,,,1.5,50.5,
492,Shaymin,Grass,,False,100,100,100,100,100,100,600,Natural Cure,,,0.2,2.1,
492,Shaymin-Sky,Grass,Flying,False,100,103,75,120,75,127,600,Serene Grace,,,0.4,5.2,
493,Arceus,Normal,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Bug,Bug,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Dark,Dark,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Dragon,Dragon,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Electric,Electric,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Fairy,Fairy,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Fighting,Fighting,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Fire,Fire,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Flying,Flying,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Ghost,Ghost,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Grass,Grass,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Ground,Ground,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Ice,Ice,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Poison,Poison,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Psychic,Psychic,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Rock,Rock,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Steel,Steel,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
493,Arceus-Water,Water,,False,120,120,120,120,120,120,720,Multitype,,,3.2,320.0,
494,Victini,Psychic,Fire,False,100,100,100,100,100,100,600,Victory Star,,,0.4,4.0,
495,Snivy,Grass,,True,45,45,55,45,55,63,308,Overgrow,,Contrary,0.6,8.1,
496,Servine,Grass,,True,60,60,75,60,75,83,413,Overgrow,,Contrary,0.8,16.0,Snivy
497,Serperior,Grass,,True,75,75,95,75,95,113,528,Overgrow,,Contrary,3.3,63.0,Servine
498,Tepig,Fire,,True,65,63,45,45,45,45,308,Blaze,,Thick Fat,0.5,9.9,
499,Pignite,Fire,Fighting,True,90,93,55,70,55,55,418,Blaze,,Thick Fat,1.0,55.5,Tepig
500,Emboar,Fire,Fighting,True,110,123,65,100,65,65,528,Blaze,,Reckless,1.6,150.0,Pignite
501,Oshawott,Water,,True,55,55,45,63,45,45,308,Torrent,,Shell Armor,0.5,5.9,
502,Dewott,Water,,True,75,75,60,83,60,60,413,Torrent,,Shell Armor,0.8,24.5,Oshawott
503,Samurott,Water,,True,95,100,85,108,70,70,528,Torrent,,Shell Armor,1.5,94.6,Dewott
503,Samurott-Hisui,Water,Dark,True,90,108,80,100,65,85,528,Torrent,,Sharpness,1.5,58.2,Dewott
504,Patrat,Normal,,False,45,55,39,35,39,42,255,Run Away,Keen Eye,Analytic,0.5,11.6,
505,Watchog,Normal,,False,60,85,69,60,69,77,420,Illuminate,Keen Eye,Analytic,1.1,27.0,Patrat
506,Lillipup,Normal,,False,45,60,45,25,45,55,275,Vital Spirit,Pickup,Run Away,0.4,4.1,
507,Herdier,Normal,,False,65,80,65,35,65,60,370,Intimidate,Sand Rush,Scrappy,0.9,14.7,Lillipup
508,Stoutland,Normal,,False,85,110,90,45,90,80,500,Intimidate,Sand Rush,Scrappy,1.2,61.0,Herdier
509,Purrloin,Dark,,False,41,50,37,50,37,66,281,Limber,Unburden,Prankster,0.4,10.1,
510,Liepard,Dark,,False,64,88,50,88,50,106,446,Limber,Unburden,Prankster,1.1,37.5,Purrloin
511,Pansage,Grass,,True,50,53,48,53,48,64,316,Gluttony,,Overgrow,0.6,10.5,
512,Simisage,Grass,,True,75,98,63,98,63,101,498,Gluttony,,Overgrow,1.1,30.5,Pansage
513,Pansear,Fire,,True,50,53,48,53,48,64,316,Gluttony,,Blaze,0.6,11.0,
514,Simisear,Fire,,True,75,98,63,98,63,101,498,Gluttony,,Blaze,1.0,28.0,Pansear
515,Panpour,Water,,True,50,53,48,53,48,64,316,Gluttony,,Torrent,0.6,13.5,
516,Simipour,Water,,True,75,98,63,98,63,101,498,Gluttony,,Torrent,1.0,29.0,Panpour
517,Munna,Psychic,,False,76,25,45,67,55,24,292,Forewarn,Synchronize,Telepathy,0.6,23.3,
518,Musharna,Psychic,,False,116,55,85,107,95,29,487,Forewarn,Synchronize,Telepathy,1.1,60.5,Munna
519,Pidove,Normal,Flying,False,50,55,50,36,30,43,264,Big Pecks,Super Luck,Rivalry,0.3,2.1,
520,Tranquill,Normal,Flying,False,62,77,62,50,42,65,358,Big Pecks,Super Luck,Rivalry,0.6,15.0,Pidove
521,Unfezant,Normal,Flying,False,80,115,80,65,55,93,488,Big Pecks,Super Luck,Rivalry,1.2,29.0,Tranquill
522,Blitzle,Electric,,False,45,60,32,50,32,76,295,Lightning Rod,Motor Drive,Sap Sipper,0.8,29.8,
523,Zebstrika,Electric,,False,75,100,63,80,63,116,497,Lightning Rod,Motor Drive,Sap Sipper,1.6,79.5,Blitzle
524,Roggenrola,Rock,,False,55,75,85,25,25,15,280,Sturdy,Weak Armor,Sand Force,0.4,18.0,
525,Boldore,Rock,,False,70,105,105,50,40,20,390,Sturdy,Weak Armor,Sand Force,0.9,102.0,Roggenrola
526,Gigalith,Rock,,False,85,135,130,60,80,25,515,Sturdy,Sand Stream,Sand Force,1.7,260.0,Boldore
527,Woobat,Psychic,Flying,False,65,45,43,55,43,72,323,Unaware,Klutz,Simple,0.4,2.1,
528,Swoobat,Psychic,Flying,False,67,57,55,77,55,114,425,Unaware,Klutz,Simple,0.9,10.5,Woobat
529,Drilbur,Ground,,False,60,85,40,30,45,68,328,Sand Rush,Sand Force,Mold Breaker,0.3,8.5,
530,Excadrill,Ground,Steel,False,110,135,60,50,65,88,508,Sand Rush,Sand Force,Mold Breaker,0.7,40.4,Drilbur
531,Audino,Normal,,False,103,60,86,60,86,50,445,Healer,Regenerator,Klutz,1.1,31.0,
532,Timburr,Fighting,,True,75,80,55,25,35,35,305,Guts,Sheer Force,Iron Fist,0.6,12.5,
533,Gurdurr,Fighting,,True,85,105,85,40,50,40,405,Guts,Sheer Force,Iron Fist,1.2,40.0,Timburr
534,Conkeldurr,Fighting,,True,105,140,95,55,65,45,505,Guts,Sheer Force,Iron Fist,1.4,87.0,Gurdurr
535,Tympole,Water,,False,50,50,40,50,40,64,294,Swift Swim,Hydration,Water Absorb,0.5,4.5,
536,Palpitoad,Water,Ground,False,75,65,55,65,55,69,384,Swift Swim,Hydration,Water Absorb,0.8,17.0,Tympole
537,Seismitoad,Water,Ground,False,105,95,75,85,75,74,509,Swift Swim,Poison Touch,Water Absorb,1.5,62.0,Palpitoad
538,Throh,Fighting,,False,120,100,85,30,85,45,465,Guts,Inner Focus,Mold Breaker,1.3,55.5,
539,Sawk,Fighting,,False,75,125,75,30,75,85,465,Sturdy,Inner Focus,Mold Breaker,1.4,51.0,
540,Sewaddle,Bug,Grass,False,45,53,70,40,60,42,310,Swarm,Chlorophyll,Overcoat,0.3,2.5,
541,Swadloon,Bug,Grass,False,55,63,90,50,80,42,380,Leaf Guard,Chlorophyll,Overcoat,0.5,7.3,Sewaddle
542,Leavanny,Bug,Grass,False,75,103,80,70,80,92,500,Swarm,Chlorophyll,Overcoat,1.2,20.5,Swadloon
543,Venipede,Bug,Poison,False,30,45,59,30,39,57,260,Poison Point,Swarm,Speed Boost,0.4,5.3,
544,Whirlipede,Bug,Poison,False,40,55,99,40,79,47,360,Poison Point,Swarm,Speed Boost,1.2,58.5,Venipede
545,Scolipede,Bug,Poison,False,60,100,89,55,69,112,485,Poison Point,Swarm,Speed Boost,2.5,200.5,Whirlipede
546,Cottonee,Grass,Fairy,False,40,27,60,37,50,66,280,Prankster,Infiltrator,Chlorophyll,0.3,0.6,
547,Whimsicott,Grass,Fairy,False,60,67,85,77,75,116,480,Prankster,Infiltrator,Chlorophyll,0.7,6.6,Cottonee
548,Petilil,Grass,,False,45,35,50,70,50,30,280,Chlorophyll,Own Tempo,Leaf Guard,0.5,6.6,
549,Lilligant,Grass,,False,70,60,75,110,75,90,480,Chlorophyll,Own Tempo,Leaf Guard,1.1,16.3,Petilil
549,Lilligant-Hisui,Grass,Fighting,False,70,105,75,50,75,105,480,Chlorophyll,Hustle,Leaf Guard,1.2,19.2,Petilil
550,Basculin,Water,,False,70,92,65,80,55,98,460,Reckless,Adaptability,Mold Breaker,1.0,18.0,
550,Basculin-Blue-Striped,Water,,False,70,92,65,80,55,98,460,Rock Head,Adaptability,Mold Breaker,1.0,18.0,
550,Basculin-White-Striped,Water,,False,70,92,65,80,55,98,460,Rattled,Adaptability,Mold Breaker,1.0,18.0,
551,Sandile,Ground,Dark,False,50,72,35,35,35,65,292,Intimidate,Moxie,Anger Point,0.7,15.2,
552,Krokorok,Ground,Dark,False,60,82,45,45,45,74,351,Intimidate,Moxie,Anger Point,1.0,33.4,Sandile
553,Krookodile,Ground,Dark,False,95,117,80,65,70,92,519,Intimidate,Moxie,Anger Point,1.5,96.3,Krokorok
554,Darumaka,Fire,,False,70,90,45,15,45,50,315,Hustle,,Inner Focus,0.6,37.5,
554,Darumaka-Galar,Ice,,False,70,90,45,15,45,50,315,Hustle,,Inner Focus,0.7,40.0,
555,Darmanitan,Fire,,False,105,140,55,30,55,95,480,Sheer Force,,Zen Mode,1.3,92.9,Darumaka
555,Darmanitan-Zen,Fire,Psychic,False,105,30,105,140,105,55,540,Zen Mode,,,1.3,92.9,
555,Darmanitan-Galar,Ice,,False,105,140,55,30,55,95,480,Gorilla Tactics,,Zen Mode,1.7,120.0,Darumaka-Galar
555,Darmanitan-Galar-Zen,Ice,Fire,False,105,160,55,30,55,135,540,Zen Mode,,,1.7,120.0,
556,Maractus,Grass,,False,75,86,67,106,67,60,461,Water Absorb,Chlorophyll,Storm Drain,1.0,28.0,
557,Dwebble,Bug,Rock,False,50,65,85,35,35,55,325,Sturdy,Shell Armor,Weak Armor,0.3,14.5,
558,Crustle,Bug,Rock,False,70,105,125,65,75,45,485,Sturdy,Shell Armor,Weak Armor,1.4,200.0,Dwebble
559,Scraggy,Dark,Fighting,False,50,75,70,35,70,48,348,Shed Skin,Moxie,Intimidate,0.6,11.8,
560,Scrafty,Dark,Fighting,False,65,90,115,45,115,58,488,Shed Skin,Moxie,Intimidate,1.1,30.0,Scraggy
561,Sigilyph,Psychic,Flying,False,72,58,80,103,80,97,490,Wonder Skin,Magic Guard,Tinted Lens,1.4,14.0,
562,Yamask,Ghost,,False,38,30,85,55,65,30,303,Mummy,,,0.5,1.5,
562,Yamask-Galar,Ground,Ghost,False,38,55,85,30,65,30,303,Wandering Spirit,,,0.5,1.5,
563,Cofagrigus,Ghost,,False,58,50,145,95,105,30,483,Mummy,,,1.7,76.5,Yamask
564,Tirtouga,Water,Rock,True,54,78,103,53,45,22,355,Solid Rock,Sturdy,Swift Swim,0.7,16.5,
565,Carracosta,Water,Rock,True,74,108,133,83,65,32,495,Solid Rock,Sturdy,Swift Swim,1.2,81.0,Tirtouga
566,Archen,Rock,Flying,True,55,112,45,74,45,70,401,Defeatist,,,0.5,9.5,
567,Archeops,Rock,Flying,True,75,140,65,112,65,110,567,Defeatist,,,1.4,32.0,Archen
568,Trubbish,Poison,,False,50,50,62,40,62,65,329,Stench,Sticky Hold,Aftermath,0.6,31.0,
569,Garbodor,Poison,,False,80,95,82,60,82,75,474,Stench,Weak Armor,Aftermath,1.9,107.3,Trubbish
570,Zorua,Dark,,True,40,65,40,80,40,65,330,Illusion,,,0.7,12.5,
570,Zorua-Hisui,Normal,Ghost,True,35,60,40,85,40,70,330,Illusion,,,0.7,12.5,
571,Zoroark,Dark,,True,60,105,60,120,60,105,510,Illusion,,,1.6,81.1,Zorua
571,Zoroark-Hisui,Normal,Ghost,True,55,100,60,125,60,110,510,Illusion,,,1.6,73.0,Zorua-Hisui
572,Minccino,Normal,,True,55,50,40,40,40,75,300,Cute Charm,Technician,Skill Link,0.4,5.8,
573,Cinccino,Normal,,True,75,95,60,65,60,115,470,Cute Charm,Technician,Skill Link,0.5,7.5,Minccino
574,Gothita,Psychic,,True,45,30,50,55,65,45,290,Frisk,Competitive,Shadow Tag,0.4,5.8,
575,Gothorita,Psychic,,True,60,45,70,75,85,55,390,Frisk,Competitive,Shadow Tag,0.7,18.0,Gothita
576,Gothitelle,Psychic,,True,70,55,95,95,110,65,490,Frisk,Competitive,Shadow Tag,1.5,44.0,Gothorita
577,Solosis,Psychic,,False,45,30,40,105,50,20,290,Overcoat,Magic Guard,Regenerator,0.3,1.0,
578,Duosion,Psychic,,False,65,40,50,125,60,30,370,Overcoat,Magic Guard,Regenerator,0.6,8.0,Solosis
579,Reuniclus,Psychic,,False,110,65,75,125,85,30,490,Overcoat,Magic Guard,Regenerator,1.0,20.1,Duosion
580,Ducklett,Water,Flying,False,62,44,50,44,50,55,305,Keen Eye,Big Pecks,Hydration,0.5,5.5,
581,Swanna,Water,Flying,False,75,87,63,87,63,98,473,Keen Eye,Big Pecks,Hydration,1.3,24.2,Ducklett
582,Vanillite,Ice,,False,36,50,50,65,60,44,305,Ice Body,Snow Cloak,Weak Armor,0.4,5.7,
583,Vanillish,Ice,,False,51,65,65,80,75,59,395,Ice Body,Snow Cloak,Weak Armor,1.1,41.0,Vanillite
584,Vanilluxe,Ice,,False,71,95,85,110,95,79,535,Ice Body,Snow Warning,Weak Armor,1.3,57.5,Vanillish
585,Deerling,Normal,Grass,False,60,60,50,40,50,75,335,Chlorophyll,Sap Sipper,Serene Grace,0.6,19.5,
586,Sawsbuck,Normal,Grass,False,80,100,70,60,70,95,475,Chlorophyll,Sap Sipper,Serene Grace,1.9,92.5,Deerling
587,Emolga,Electric,Flying,False,55,75,60,75,60,103,428,Static,,Motor Drive,0.4,5.0,
588,Karrablast,Bug,,False,50,75,45,40,45,60,315,Swarm,Shed Skin,No Guard,0.5,5.9,
589,Escavalier,Bug,Steel,False,70,135,105,60,105,20,495,Swarm,Shell Armor,Overcoat,1.0,33.0,Karrablast
590,Foongus,Grass,Poison,False,69,55,45,55,55,15,294,Effect Spore,,Regenerator,0.2,1.0,
591,Amoonguss,Grass,Poison,False,114,85,70,85,80,30,464,Effect Spore,,Regenerator,0.6,10.5,Foongus
592,Frillish,Water,Ghost,False,55,40,50,65,85,40,335,Water Absorb,Cursed Body,Damp,1.2,33.0,
593,Jellicent,Water,Ghost,False,100,60,70,85,105,60,480,Water Absorb,Cursed Body,Damp,2.2,135.0,Frillish
594,Alomomola,Water,,False,165,75,80,40,45,65,470,Healer,Hydration,Regenerator,1.2,31.6,
595,Joltik,Bug,Electric,False,50,47,50,57,50,65,319,Compound Eyes,Unnerve,Swarm,0.1,0.6,
596,Galvantula,Bug,Electric,False,70,77,60,97,60,108,472,Compound Eyes,Unnerve,Swarm,0.8,14.3,Joltik
597,Ferroseed,Grass,Steel,False,44,50,91,24,86,10,305,Iron Barbs,,,0.6,18.8,
598,Ferrothorn,Grass,Steel,False,74,94,131,54,116,20,489,Iron Barbs,,Anticipation,1.0,110.0,Ferroseed
599,Klink,Steel,,False,40,55,70,45,60,30,300,Plus,Minus,Clear Body,0.3,21.0,
600,Klang,Steel,,False,60,80,95,70,85,50,440,Plus,Minus,Clear Body,0.6,51.0,Klink
601,Klinklang,Steel,,False,60,100,115,70,85,90,520,Plus,Minus,Clear Body,0.6,81.0,Klang
602,Tynamo,Electric,,False,35,55,40,45,40,60,275,Levitate,,,0.2,0.3,
603,Eelektrik,Electric,,False,65,85,70,75,70,40,405,Levitate,,,1.2,22.0,Tynamo
604,Eelektross,Electric,,False,85,115,80,105,80,50,515,Levitate,,,2.1,80.5,Eelektrik
605,Elgyem,Psychic,,False,55,55,55,85,55,30,335,Telepathy,Synchronize,Analytic,0.5,9.0,
606,Beheeyem,Psychic,,False,75,75,75,125,95,40,485,Telepathy,Synchronize,Analytic,1.0,34.5,Elgyem
607,Litwick,Ghost,Fire,False,50,30,55,65,55,20,275,Flash Fire,Flame Body,Infiltrator,0.3,3.1,
608,Lampent,Ghost,Fire,False,60,40,60,95,60,55,370,Flash Fire,Flame Body,Infiltrator,0.6,13.0,Litwick
609,Chandelure,Ghost,Fire,False,60,55,90,145,90,80,520,Flash Fire,Flame Body,Infiltrator,1.0,34.3,Lampent
610,Axew,Dragon,,False,46,87,60,30,40,57,320,Rivalry,Mold Breaker,Unnerve,0.6,18.0,
611,Fraxure,Dragon,,False,66,117,70,40,50,67,410,Rivalry,Mold Breaker,Unnerve,1.0,36.0,Axew
612,Haxorus,Dragon,,False,76,147,90,60,70,97,540,Rivalry,Mold Breaker,Unnerve,1.8,105.5,Fraxure
613,Cubchoo,Ice,,False,55,70,40,60,40,40,305,Snow Cloak,Slush Rush,Rattled,0.5,8.5,
614,Beartic,Ice,,False,95,130,80,70,80,50,505,Snow Cloak,Slush Rush,Swift Swim,2.6,260.0,Cubchoo
615,Cryogonal,Ice,,False,80,50,50,95,135,105,515,Levitate,,,1.1,148.0,
